"GeneName","rank"
"ANKRD44",0.214925061826755
"PEX6",0.215045262318877
"LGR5",0.215447371835897
"SRP14-AS1",0.215455172964016
"SNORD110",0.215513714693888
"ZMAT3",0.215606654577912
"ZNF483",0.21587027527166
"ATP2A1",0.216075416806594
"ABHD17B",0.216158036901147
"C3orf80",0.216556410441546
"ACSS2",0.21660725063381
"AMH",0.216783404272178
"OLFML2B",0.216828465521038
"PPP1R18",0.21697730274799
"FTO",0.217019050403426
"SLC5A12",0.21725703199091
"TMEM173",0.217348601102808
"BZW2",0.217631658695237
"SCG2",0.217726096029732
"TRAPPC3",0.217804330390049
"ELK1",0.217882356119649
"TBCCD1",0.218012497541212
"RASSF8-AS1",0.218305001717523
"DTWD2",0.218327652042138
"TRIM46",0.218332936964604
"BCAS3",0.218365705423162
"ABHD5",0.218435200085635
"B4GALT4",0.218596860936199
"RND2",0.21875813130381
"MCC",0.218783545082379
"TOR1AIP1",0.218882830023866
"ELMO3",0.218972226184265
"PRMT7",0.219008801738529
"FGGY",0.219119201047616
"SLC29A3",0.21924321026456
"SLC37A3",0.219422581072147
"DNTTIP1",0.219552804022756
"PIN4P1",0.219668682295952
"CCDC51",0.219868919285132
"CENPC",0.220118230253657
"AMY2B",0.220187527389164
"ECHDC1",0.220271996097124
"MRPL12",0.220526731210049
"PLEKHG5",0.22057343770511
"ARHGAP10",0.220580553611313
"CHD1L",0.220634086595104
"EBF2",0.220751595531113
"CBLN3",0.220810915991355
"LOC284023",0.220946425040961
"HOXA11",0.221125057089616
"DNAH17",0.221297086838201
"USP28",0.221664099165419
"CD55",0.221690435285948
"ZNRF2",0.221737242589364
"CAPN2",0.2217375684154
"SOCS6",0.221784632275108
"A1BG-AS1",0.221962929481471
"MCM10",0.222091342888302
"TBX6",0.222238626915346
"ANO8",0.222364828212825
"RUSC1",0.222404351369628
"CFD",0.222410228333549
"SLC22A17",0.222503377026061
"METTL17",0.222723206737749
"ENTPD1",0.222999559199502
"SLC35B1",0.223149346064915
"FAHD2CP",0.223673017148744
"LINC00472",0.223973242334734
"CAPS2",0.224083716098086
"PBX2",0.224146617665798
"ARSA",0.224190034556003
"FAM35A",0.224552198685317
"GALNT7",0.225065754050198
"SPATS2",0.225207480251791
"C14orf28",0.225628569869132
"UBE2Q2P1",0.225760170197386
"ABAT",0.225895759592109
"ZNF180",0.225987713080836
"ZNF879",0.226467363535411
"ATP9B",0.226498610948391
"APEH",0.226818055459907
"ZNF524",0.226883495380158
"ZNF217",0.226916672990155
"FAHD2A",0.227152647238106
"PMEL",0.227326912139567
"SNHG11",0.22733309959075
"F3",0.227576511959491
"BAP1",0.228541580675545
"SPTY2D1",0.228566892939392
"NME1",0.22857708088068
"ZIK1",0.228708442260649
"DLG1",0.228829227420787
"IFNAR1",0.228847472865012
"MIR4523",0.228970040369388
"VPS52",0.229100121493538
"MTHFD1",0.229143913867423
"GCDH",0.229358491860478
"SEH1L",0.229619247515297
"C19orf38",0.229789390407704
"CAPRIN2",0.230233442310887
"AGTPBP1",0.230273738970466
"NPHP3",0.230394643026249
"TMC6",0.230509858432593
"TMEM109",0.230698638507964
"THBS4",0.230701767250462
"DEGS2",0.230909360381283
"CORO2B",0.230918884124693
"SULT1C4",0.230941733726388
"NEMP1",0.231047357264933
"UBAC2-AS1",0.231137988188332
"RPL13AP6",0.231478791154216
"RASA1",0.231496030643775
"TK2",0.231654307606541
"MKRN1",0.231955893701432
"FUT8",0.23197338707187
"C1orf50",0.232004955041791
"DZIP3",0.232039142047586
"NCAPH",0.232135285381363
"NDUFV2",0.232154209094721
"MAK",0.232201683290089
"RHNO1",0.232402788192257
"DCPS",0.232621531132111
"BTBD1",0.232852306415253
"NHEJ1",0.232901754608975
"DIABLO",0.232954990389268
"ZNF782",0.233314818423095
"ABCE1",0.23331916047058
"XPO1",0.233366459889395
"TRPT1",0.233532595745459
"WDR25",0.233674760674663
"LRRN2",0.233676988242588
"AVL9",0.233815572563964
"HNRNPA1",0.23391317968142
"GATSL3",0.234216191813171
"TTC19",0.234449762751336
"CDC7",0.234814775363911
"SLC4A7",0.234831696688233
"ZNF260",0.235082254003036
"MAD2L2",0.235487813895501
"ZNF607",0.235592880373533
"C5",0.23564632144205
"MLYCD",0.235711716648467
"HSDL1",0.235741040033219
"SEL1L3",0.235816550079725
"ZBTB11",0.235919521632798
"ZNF432",0.236008592076948
"ZNF691",0.236254355688327
"TMEM170A",0.236536464497237
"LOC100289361",0.23692388125278
"SLC2A6",0.237018617970714
"RAB39B",0.237348756651514
"SDHAP2",0.237513776874189
"RASL10B",0.237874837519044
"STK38",0.23800869352882
"SLC4A1AP",0.238082539364881
"RUFY3",0.238378761498673
"FAM104A",0.238570617683248
"TMEM54",0.238669898198956
"SETDB2",0.23874406749691
"ABCA4",0.239119606201273
"FAM200B",0.239133404577174
"AMT",0.239434348984539
"PLEKHA7",0.239668928786603
"RABGGTA",0.240015990836692
"ZNF124",0.240110044352608
"TDP2",0.240168594532747
"ZNF232",0.240352598627758
"JUNB",0.240427604841241
"ZNF488",0.240711074221965
"ZBTB49",0.241225668750211
"PRADC1",0.241470321892314
"MTRF1",0.241590263062231
"TMEM11",0.24173904862645
"HADHA",0.242529534273972
"APCDD1",0.242534038799221
"RPF2",0.242560725067832
"RNF19B",0.243104773757002
"ERF",0.243365592130677
"ZNF18",0.243404441714343
"TMEM170B",0.244007655274552
"PLCL1",0.24404334381166
"LOC344967",0.244131017546088
"RPS23",0.244153315626676
"SPRYD4",0.244705423548267
"SF3B4",0.244781128249949
"SPOCK1",0.244833764106661
"ADAM10",0.244834415937542
"CCDC110",0.244908684964269
"EXD3",0.245267762315944
"NXPH3",0.245291537435516
"LINGO1",0.245301090996203
"LOXL3",0.245389939209423
"SNCAIP",0.245927602726878
"CUL1",0.246065819385299
"MRS2P2",0.246342002835061
"CPTP",0.246379797347647
"MRC2",0.246466309918807
"HEBP1",0.246531772624472
"KMT5A",0.246957014146276
"PDSS2",0.246984242729035
"MLLT11",0.247061289655938
"ZNF446",0.247138499458636
"PRKCG",0.24743524104749
"ASTN2",0.247520686168392
"VAX2",0.247545197705535
"NUBP2",0.247685529140128
"PRICKLE1",0.247991309264455
"ZIC5",0.248610338706076
"ENPEP",0.248644756582152
"AGGF1",0.248684845436642
"LINS1",0.248868928216766
"ZZZ3",0.248966162399351
"CCDC186",0.249103990591507
"ESCO1",0.249115157163548
"AGA",0.249168225436461
"POLR2F",0.249495520297504
"KLRG2",0.249924013287733
"MOK",0.250016740694629
"ERCC6L2",0.250307424536531
"FSIP1",0.250580126203932
"NUS1",0.250713281911699
"COL24A1",0.251006387204729
"MRPL40",0.251026027891397
"TRAF5",0.25115053038265
"C9orf173-AS1",0.251540020837226
"GRN",0.251741009815025
"TSC22D4",0.252271108635594
"KIAA0040",0.252552680679747
"PPP3CB",0.253093679505609
"OSER1-AS1",0.253124977599916
"COPS6",0.253279776394771
"CHMP4A",0.253646485009927
"NASP",0.253742874712371
"HAUS8",0.253751221682341
"FAM177A1",0.254071691729004
"DCLRE1B",0.254216554324759
"HINFP",0.254370411061209
"C19orf52",0.254692561525701
"SP9",0.254839582292784
"SLC25A16",0.25485187451047
"GALC",0.254861498995788
"TP53",0.255173352464866
"TBC1D2",0.25519237688995
"EFCAB13",0.255197931400441
"CARS",0.255221390140227
"RHOQ",0.255312794803057
"ZNF362",0.25554380227851
"LURAP1L",0.255644737510111
"PEX11G",0.255646291229268
"TAF11",0.255652381295072
"GPCPD1",0.255734651482225
"TIMM8A",0.256046396801746
"CANT1",0.256228266160122
"KXD1",0.256332378588781
"COPB2",0.256406425486054
"THUMPD3-AS1",0.256431557334341
"TBX3",0.256470783352199
"PTRH2",0.256583009106816
"SEMA3A",0.256685887240056
"SAE1",0.256709220879782
"AGMAT",0.256792061873277
"C19orf60",0.256843116564382
"CCDC71",0.256985374645464
"SASH1",0.257293247726578
"RNF181",0.257365190226232
"NCALD",0.25760055295791
"CORO1A",0.257651600037517
"LRRC15",0.257811379134676
"TLL1",0.257829936832767
"SLC2A11",0.258158570705843
"RBFOX2",0.258345154058711
"C9orf142",0.2583920265253
"DPY19L1",0.258416563856137
"LINC00663",0.258456619183925
"PIP4K2B",0.259325093236965
"GBA2",0.259833739174223
"SYT5",0.259873501274316
"MRPS12",0.260647278641493
"P2RY2",0.260682350171659
"LOXL2",0.260937813782137
"HDAC10",0.261026799025552
"GDF6",0.261173042123149
"ATP6V1B1",0.261352015019841
"TXNL4B",0.261380892982767
"RPL7",0.261495717384463
"MAF1",0.261726960986324
"ZNF830",0.262063011160715
"ZNF204P",0.262065641978825
"KDELR2",0.262212210334793
"LENG9",0.262303111651587
"UBXN11",0.262736060028266
"DDA1",0.262847427723196
"MEIS1-AS3",0.263026497693627
"MRPL57",0.26303002961512
"TLE6",0.263349390387876
"KDM4C",0.26366632067966
"SUCLA2",0.263712503222221
"NCOA7",0.263745219891585
"PURG",0.264064840520458
"LOC646214",0.264142163759746
"TXN2",0.264207801465319
"ROGDI",0.264832638686885
"IBTK",0.264910924963593
"PCID2",0.264981163479693
"ERV3-1",0.265081988561826
"GSS",0.265447717516386
"COPE",0.265502864700324
"HNRNPR",0.265528829708284
"MAGI2-AS3",0.266066240066819
"CFAP43",0.266203878440074
"MOV10",0.266296667600952
"BAIAP2L1",0.266462022793005
"CYP4F22",0.266877283342328
"MAPK10",0.266879974899752
"RNF113A",0.267369453437929
"C19orf12",0.267713511637429
"DTNBP1",0.26792267978471
"METTL5",0.267955373947015
"FECH",0.268438966764149
"FRG1BP",0.268510848134553
"MAPRE2",0.268531429904075
"PBX4",0.268775446025454
"DNM1P46",0.268985725283783
"TAF2",0.269181032887236
"MRPS6",0.269475620872389
"CBLN1",0.269698700701611
"CCSAP",0.269903458221141
"TPGS1",0.269916140220054
"UBAP1",0.27003586659022
"KHDRBS3",0.270079274362374
"BEGAIN",0.270112045048975
"PLK2",0.27034891969191
"ABTB1",0.270446836896336
"NRL",0.270764051167255
"SLC35F3",0.270949402498453
"SCFD1",0.271781572005852
"EPM2A",0.271834977816748
"PDAP1",0.271915895196691
"C16orf45",0.271995582759262
"NEBL",0.2720168816188
"PCDH7",0.272031009946538
"C12orf66",0.272069610549535
"TCTN3",0.272078167756497
"ZNF821",0.272308592956476
"LRRC4B",0.272385953973804
"LINGO3",0.272642827839258
"RASSF2",0.272875033834468
"PFDN4",0.273343713040703
"FOXE1",0.273354639696256
"BIN3",0.273477780832231
"TUBB4B",0.273553155136548
"USP30",0.273770032613966
"AIFM2",0.274178490351815
"NAGA",0.274206785182242
"FBXO7",0.274428459177492
"CHST11",0.274472555520989
"PPP1R26-AS1",0.27458879242315
"MARCKS",0.274616008859133
"KIAA1143",0.27502524511174
"CD151",0.275273043174524
"RNF141",0.275273175961172
"RABGAP1L",0.275362946975195
"CKMT1A",0.275442050121411
"GPSM2",0.275475992561393
"CES3",0.275834788494282
"MARVELD1",0.275878328926957
"TRNP1",0.276377879190513
"GALT",0.276428865157151
"SEC61A2",0.276436283108088
"TMEM86B",0.276609245881276
"SLC16A10",0.276643333088031
"IKZF2",0.276805130827789
"ZDHHC24",0.276973216595066
"URB1-AS1",0.277046033650349
"ADAMTS6",0.277085921425675
"TCAM1P",0.277087415657932
"RNF31",0.277260159473677
"SYT14",0.277332741049912
"DLX6-AS1",0.277449693915524
"TSHZ2",0.277508359570759
"SFXN3",0.277514889081506
"LBX1-AS1",0.277609801219682
"CSTF2",0.277887126990681
"NOVA1",0.278205627237546
"NDRG4",0.278240687141438
"SORD",0.278300169709501
"FEN1",0.279010903854522
"GNG4",0.27914494250813
"BBS2",0.279157056834173
"RNH1",0.279441812873458
"SNHG7",0.279544789781292
"RAD51D",0.279974845853659
"ASNSD1",0.280031738959089
"KDM4D",0.28042290465513
"HSD17B7",0.280464558104443
"RGS9BP",0.280737609166448
"TPCN2",0.280758925832082
"CHCHD3",0.280802192318873
"COQ9",0.281106718982538
"LNX2",0.281273526012819
"DLAT",0.281840994327633
"NME3",0.282174682360787
"KCNB2",0.282217154303384
"LRRC3",0.28225770305847
"HDGFRP3",0.282321166998096
"OGDHL",0.282446007036051
"TSPAN15",0.28254014012048
"UBL7-AS1",0.282719260430274
"SSX2IP",0.282804678849233
"THAP1",0.282850637821605
"HSD17B14",0.283102288055016
"MSH6",0.283176530453457
"SAMD14",0.283795518632273
"ZMYM1",0.284432395282092
"ZYG11A",0.284487989965091
"DLX4",0.284591128993852
"DTX3",0.285343158647808
"SENP5",0.285444230913474
"CORO7-PAM16",0.285647882385778
"UQCC3",0.285841351246358
"GARNL3",0.286231829324653
"UBR7",0.286351395547534
"CHRNA5",0.286555588265957
"DIXDC1",0.286967370882257
"PRR7",0.287515408294802
"R3HCC1L",0.287827095476063
"MAPK15",0.287896963015974
"C11orf84",0.287950638948078
"SLC25A1",0.287965976751597
"CLN6",0.288014159138287
"SERTAD3",0.288101940116422
"MCOLN3",0.28860221993135
"IARS",0.289007999888295
"PELI3",0.289168745302437
"FAM206A",0.289250081141765
"MIEF2",0.289402957413304
"NKPD1",0.289406867861957
"GNG5",0.289422204843892
"WAS",0.289497149943478
"USP39",0.289576001136106
"MORN2",0.289612639496558
"CCDC159",0.289764583466181
"STX3",0.289862330188176
"C11orf1",0.289947826993054
"MFSD3",0.290227904133048
"C10orf10",0.29036355978602
"DCTN4",0.290611877377562
"C3orf52",0.290865551032267
"PLAUR",0.291038303401945
"COLGALT1",0.291446044444027
"STK17A",0.291604537452013
"HCCS",0.291648236815256
"SSR1",0.291806661157963
"CIR1",0.291911295541097
"DUSP28",0.292097952577657
"KNTC1",0.29242812640986
"PDCD6IP",0.292550803332398
"ARRDC3-AS1",0.292603061009809
"DOCK11",0.292681062522609
"CCDC174",0.29282072773516
"GDNF",0.293054965954064
"MPHOSPH9",0.293687661100017
"ZNF613",0.293872376888807
"PINX1",0.29389407329043
"SLC38A2",0.294042237298683
"SRD5A1P1",0.294189281057648
"ZC3H12C",0.294216175423857
"DTX1",0.294546056308772
"MBD4",0.294800989097837
"PCDHGA7",0.295016518651246
"DNAJC28",0.29556524330442
"PTCD3",0.295599942923798
"PITHD1",0.295696695180372
"FSD1",0.295778039961549
"PALM3",0.295968002468798
"ASIC3",0.296051294396599
"XYLT2",0.29615061656492
"FAM96A",0.296274023666465
"UGDH-AS1",0.29629764573104
"PAIP2B",0.296389080075769
"FAM134C",0.296549876094584
"JAK3",0.296670047902021
"PROSC",0.29668616295282
"GEMIN8",0.296993722117821
"SLC15A4",0.297000811056083
"C5orf22",0.297056061521934
"RHOV",0.297134068374269
"ZNF841",0.297379259527081
"TAF4B",0.297614136762935
"GCSH",0.297663995789661
"GLI4",0.297999619527613
"MED27",0.298188406211652
"GKAP1",0.298192177501527
"C11orf57",0.29832842703899
"TBCK",0.298441557507437
"TMEM136",0.298447716358184
"TTC21B",0.298688196912906
"DHX15",0.29902384622805
"TAF6L",0.299066705284874
"MAP6D1",0.299366353487537
"KLF11",0.299493228057991
"GFRA3",0.300097341564159
"MEGF10",0.300158276134504
"SDHAF1",0.300242715630078
"RIC8A",0.300519342143886
"ZNF45",0.300575021619769
"TMEM25",0.30088222673246
"FGFR2",0.300986805960907
"GART",0.301010858105653
"HOXA2",0.301426489329583
"OPN3",0.301455970606051
"LMNA",0.301797623331171
"DIS3",0.302540282418484
"ZSCAN26",0.303275951137182
"FKBP1B",0.303810556733444
"RUNDC3B",0.303920902647517
"ZSCAN29",0.304050820456364
"NDC1",0.304069891790346
"DECR2",0.304183077472056
"HIGD2A",0.304336782342053
"MTPAP",0.304417740163123
"TIFA",0.30449283452735
"CEP76",0.304839350796026
"USH1G",0.304865965798865
"L1CAM",0.304891834195937
"MPDU1",0.304939504631799
"FAM58A",0.304949133826884
"LATS2",0.305221010615802
"STAG3L4",0.30599043151875
"RHPN2",0.306007771599105
"COLEC11",0.306333585541865
"SGMS2",0.306603156506924
"IQGAP3",0.306723688989062
"C11orf31",0.30675589831083
"PFKFB1",0.307173385863708
"FXN",0.307281499998344
"TMCC1-AS1",0.307511010552042
"PRPF31",0.307630921129331
"DUSP5P1",0.308173301982198
"SPIN4",0.308343976981735
"MTRF1L",0.308514164706496
"SMC1B",0.308530703955311
"EOGT",0.308557834372387
"PDE1B",0.308687307999799
"RUNDC1",0.308734641002367
"H1F0",0.308861176967099
"CAST",0.308943937835021
"NAPB",0.309008597091739
"LAS1L",0.309201557424743
"PCDHB2",0.309207136524737
"MED17",0.309338662964951
"SIRT4",0.309481335231783
"AMACR",0.309791873766057
"DZIP1",0.309847801567164
"C2orf72",0.309848775374291
"ZNF300",0.309864077422814
"MCM5",0.310000043572874
"PNKD",0.310158201176971
"ZNF71",0.310388319670021
"PDIA2",0.310765230664213
"C1QL1",0.310778560743769
"AGO3",0.310782201839908
"ICK",0.31101732088082
"BRD8",0.311404559444089
"ARF4",0.311424394952371
"RWDD4",0.311499217070356
"TMEM55B",0.311638231639625
"SRP54",0.311725308524674
"RASSF7",0.311784157922312
"RWDD3",0.311877544106032
"IREB2",0.311918966478969
"SERGEF",0.312246927093883
"GVQW2",0.312453434545014
"NEDD1",0.312947066904267
"DHRS4-AS1",0.313300721004428
"MRPL18",0.313512977447686
"ZNF215",0.313714139069481
"FRMD3",0.313774559051421
"ZFAND2A",0.314166495227638
"CNPY2",0.31449972595587
"LOC100130093",0.31450104427952
"SSSCA1-AS1",0.314637164611003
"LOC100131347",0.314646512109388
"ZFPM2",0.315984278815225
"ZNF383",0.316632733708648
"MTMR11",0.317003777192076
"CEP162",0.317476813720861
"SEMA3E",0.318200887448004
"OSCP1",0.318309633903456
"CRACR2B",0.318459198196364
"CRK",0.318465769396028
"RRN3P1",0.318829918442291
"HOXD8",0.318851934688221
"NKX3-2",0.31967057015526
"ADAMTS19",0.319842009149162
"TMEM223",0.31984990809785
"ZNF398",0.32001283985828
"KCTD1",0.320331093637911
"ZNF565",0.320688562073132
"CLYBL",0.321164423314488
"HBS1L",0.321283636705121
"MALT1",0.321299189986277
"MTMR9",0.321348148246762
"ACAP2",0.321496032645665
"NEU3",0.321734302959579
"FAM91A1",0.321797720905041
"CRLF1",0.321828581059715
"ANKRD13C",0.322068811068659
"LOC401052",0.322194527069861
"NUDT11",0.322408998785525
"EIF4E3",0.322595064277509
"SNRNP48",0.322953151811314
"LITAF",0.323157256202223
"PIGM",0.323221662120828
"HEATR3",0.323237010696488
"GNG11",0.323338771637614
"ATPAF2",0.323469417714346
"SLC35C2",0.323802889819608
"HARBI1",0.323844570079472
"PPP2R1A",0.3240819301446
"RAVER2",0.324284200479055
"RAB1B",0.324389557680221
"B3GNT4",0.324492380375597
"HELQ",0.324919466044178
"SLC25A53",0.325083425371696
"DKFZP434I0714",0.325135083719638
"PUS10",0.325201989700091
"ANKRD39",0.325279085811579
"MAPK3",0.325672916600788
"MFSD14C",0.326164736743074
"EXOC6B",0.326589287612467
"NUDT14",0.326877881986186
"DDR1",0.327166768697656
"PLAC1",0.327593517199694
"ENOX2",0.327646535894645
"NT5C2",0.327702738601412
"PPP1R7",0.327736184887972
"SORBS1",0.328010594513296
"NMNAT2",0.328057520351116
"NBPF3",0.328067309163723
"TMEM187",0.328681039089346
"COMMD9",0.329037611646671
"GJA3",0.329055783222603
"ZNF84",0.329086755052053
"TRMT12",0.329543551931645
"RABGEF1",0.329757037067535
"SH3BGRL2",0.329890222876091
"RYR1",0.32997646802031
"LOC257396",0.330103918060277
"ZNF678",0.330231404034964
"BABAM1",0.33032991453378
"MRPS31",0.33072052803974
"CCNE1",0.330904051754954
"RRAS2",0.331613618506247
"FAM84B",0.331633204235997
"KIF15",0.331766392869131
"ABCB9",0.331859423181389
"GDI1",0.332523427255609
"UTP15",0.332794827160483
"PCMTD1",0.333137773600223
"DNM1L",0.333386867827945
"LOC728730",0.333410079216455
"GK5",0.333800226719868
"SARDH",0.333843970945136
"CYP26A1",0.334121004033418
"DESI2",0.334251278249535
"TOMM34",0.334349768423556
"CHRNA9",0.334560963392471
"POLR3K",0.334654892659087
"RASL11A",0.334696664524119
"MORC4",0.334800837151883
"ZNF543",0.334971555375582
"KBTBD6",0.335029026115489
"RBMS1",0.335125537205656
"THAP7-AS1",0.335297915041604
"ADAP2",0.335707029417671
"SELT",0.335835418383444
"TRMT1L",0.335889337611281
"KIF17",0.335982357594174
"TRAF4",0.33598514805937
"F2R",0.336117886310022
"DNAH3",0.336261341219232
"GTF2E1",0.336286426309022
"SCAI",0.336381360777738
"SERINC3",0.336711011611184
"ZNF552",0.336780977070093
"DPH5",0.336882669808002
"IMPA2",0.336923876485438
"ZGLP1",0.337487698616134
"WDR24",0.337512908628434
"CASP8",0.337569234127684
"NSDHL",0.337572198335043
"ZNF512",0.337709396351363
"SNX5",0.337911559048255
"COA5",0.337990679452626
"VIPAS39",0.338276179949225
"PROB1",0.338352683801025
"RBKS",0.338511197451311
"TMEM184C",0.338742899273663
"ZNF345",0.338784444889825
"KATNAL2",0.338952727949811
"ZNF100",0.33927623233352
"HSPBAP1",0.339523032644631
"SHC4",0.339963426915314
"PLS1",0.340084846344178
"ZNF143",0.340312334234578
"TMED5",0.340371174629993
"ZNF341",0.340564506289671
"ZNF510",0.34063276430901
"ZNF441",0.340752360219377
"HOXA6",0.340839968426507
"ACSL6",0.341353147494613
"AGFG1",0.34142490490279
"STIL",0.341500058747448
"USP8",0.341579904420493
"DALRD3",0.34180189539104
"RABGAP1",0.341883189303781
"TOMM5",0.342304420068936
"ETFBKMT",0.342420979317023
"ZNF250",0.342513365372005
"KITLG",0.342631088673909
"HNRNPL",0.342774541125401
"PNMAL1",0.342889550493757
"CDKN2B",0.343060551420577
"TMEM47",0.343327696043567
"SNIP1",0.343339606272383
"HOXC10",0.343494207157797
"NOL12",0.34355594715124
"TMEM150C",0.343564911795556
"MAPK11",0.343702146350487
"ZNF419",0.343708502727817
"CTSF",0.343932763397691
"RPRML",0.34396831092195
"GRAMD1C",0.343985851625843
"GPX3",0.344002011467562
"ZNF428",0.344009619985276
"PTPDC1",0.344334864579556
"SLC22A18",0.344815062065068
"ZNF417",0.344883479107768
"ABHD13",0.345172413323925
"ARHGAP12",0.345866709862658
"ATP6AP1L",0.345975715990799
"DENR",0.346157390254805
"SLC2A13",0.346189800637118
"WASL",0.346331119897813
"LMBR1",0.346572931690971
"DBNL",0.346778799395239
"LRRC56",0.346917547278791
"FBXL17",0.347058094568638
"MRPL39",0.347304316391289
"LINC00921",0.347581825744754
"ILK",0.347906226420426
"SHQ1",0.34801465036308
"TPI1",0.348039610799113
"SLC9B2",0.348634824065412
"LIPT1",0.348647382850763
"TMEM60",0.3488222231152
"PITPNA-AS1",0.34890340490475
"DYNLRB1",0.349015240066765
"PSEN1",0.3494601292947
"ZNF235",0.349836808724719
"WDPCP",0.350075676611061
"LRRC24",0.350134590425637
"TNFAIP8L1",0.350272584653826
"RNF166",0.350637509829984
"NRBP2",0.350775171347367
"CAMKK1",0.350786971968123
"PPP1R12A",0.350857646302919
"PLIN3",0.350915484836257
"STEAP1",0.351056109956045
